BaseYear,Year,Month,State,Sector,Group,SubGroup,Index,Inflation (%)
2012,2017,January,Madhya Pradesh,Combined,Miscellaneous,Education,140.7,6.03
2012,2017,January,Madhya Pradesh,Combined,Miscellaneous,*,124.1,4.64
2012,2017,January,Madhya Pradesh,Rural,Food and Beverages,Cereals and Products,124.1,4.02
2012,2017,January,Madhya Pradesh,Rural,Food and Beverages,Meat and Fish,136.5,2.4
2012,2017,January,Madhya Pradesh,Rural,Food and Beverages,Egg,130.5,4.07
2012,2017,January,Madhya Pradesh,Rural,Food and Beverages,Fruits,133.5,2.61
2012,2017,January,Madhya Pradesh,Rural,Food and Beverages,Vegetables,107.2,-24.88
2012,2017,January,Madhya Pradesh,Rural,Food and Beverages,Pulses and Products,164.3,-2.14
2012,2017,January,Madhya Pradesh,Rural,Food and Beverages,Spices,133.5,0.68
2012,2017,January,Madhya Pradesh,Rural,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",140.1,6.95
2012,2017,January,Madhya Pradesh,Rural,Food and Beverages,Non-alcoholic Beverages,112.2,-1.84
2012,2017,January,Madhya Pradesh,Rural,Food and Beverages,*,127.7,-0.85
2012,2017,January,Madhya Pradesh,Rural,"Pan, Tobacco and Intoxicants",*,143.6,5.67
2012,2017,January,Madhya Pradesh,Rural,Clothing and Footwear,Clothing,139.9,7.62
2012,2017,January,Madhya Pradesh,Rural,Clothing and Footwear,Footwear,138.2,5.58
2012,2017,January,Madhya Pradesh,Rural,Clothing and Footwear,*,139.6,7.3
2012,2017,January,Madhya Pradesh,Rural,Fuel and Light,*,130.2,5.34
2012,2017,January,Madhya Pradesh,Rural,Miscellaneous,Household Goods and Services,128.7,5.41
2012,2017,January,Madhya Pradesh,Rural,Miscellaneous,Health,125.2,3.64
2012,2017,January,Madhya Pradesh,Rural,Miscellaneous,Transport and Communication,118.6,4.04
2012,2017,January,Madhya Pradesh,Rural,Miscellaneous,Education,134.8,3.61
2012,2017,January,Madhya Pradesh,Rural,Miscellaneous,*,123.9,4.12
2012,2017,January,Madhya Pradesh,Urban,Food and Beverages,Cereals and Products,128,7.47
2012,2017,January,Madhya Pradesh,Urban,Food and Beverages,Meat and Fish,146.3,3.76
2012,2017,January,Madhya Pradesh,Urban,Food and Beverages,Egg,129.4,2.54
2012,2017,January,Madhya Pradesh,Urban,Food and Beverages,Fruits,129,12.66
2012,2017,January,Madhya Pradesh,Urban,Food and Beverages,Vegetables,111.6,-23.19
2012,2017,January,Madhya Pradesh,Urban,Food and Beverages,Pulses and Products,147.1,-23.78
2012,2017,January,Madhya Pradesh,Urban,Food and Beverages,Spices,143.9,2.49
2012,2017,January,Madhya Pradesh,Urban,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",140,4.79
2012,2017,January,Madhya Pradesh,Urban,Food and Beverages,Non-alcoholic Beverages,112.5,0
2012,2017,January,Madhya Pradesh,Urban,Food and Beverages,*,128.8,-0.77
2012,2017,January,Madhya Pradesh,Urban,"Pan, Tobacco and Intoxicants",*,144.6,6.4
2012,2017,January,Madhya Pradesh,Urban,Clothing and Footwear,Clothing,131.2,2.34
2012,2017,January,Madhya Pradesh,Urban,Clothing and Footwear,Footwear,125,1.79
2012,2017,January,Madhya Pradesh,Urban,Clothing and Footwear,*,130.1,2.2
2012,2017,January,Madhya Pradesh,Urban,Fuel and Light,*,110.5,3.17
2012,2017,January,Madhya Pradesh,Urban,Miscellaneous,Household Goods and Services,123.1,2.24
2012,2017,January,Madhya Pradesh,Urban,Miscellaneous,Health,122.4,3.2
2012,2017,January,Madhya Pradesh,Urban,Miscellaneous,Transport and Communication,118,7.08
2012,2017,January,Madhya Pradesh,Urban,Miscellaneous,Education,143.9,7.23
2012,2017,January,Madhya Pradesh,Urban,Miscellaneous,*,124.3,5.25
2012,2017,January,Maharashtra,Combined,Food and Beverages,Cereals and Products,132.5,5.83
2012,2017,January,Maharashtra,Combined,Food and Beverages,Meat and Fish,139.3,5.61
2012,2017,January,Maharashtra,Combined,Food and Beverages,Egg,134,4.04
2012,2017,January,Maharashtra,Combined,Food and Beverages,Fruits,130.5,4.23
2012,2017,January,Maharashtra,Combined,Food and Beverages,Vegetables,123.5,-15.7
2012,2017,January,Maharashtra,Combined,Food and Beverages,Pulses and Products,152.1,-13.23
2012,2017,January,Maharashtra,Combined,Food and Beverages,Spices,143.8,10.19
2012,2017,January,Maharashtra,Combined,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",141.9,5.5
2012,2017,January,Maharashtra,Combined,Food and Beverages,Non-alcoholic Beverages,127.9,1.67
2012,2017,January,Maharashtra,Combined,Food and Beverages,*,132.4,1.53
2012,2017,January,Maharashtra,Combined,"Pan, Tobacco and Intoxicants",*,147.9,5.42
2012,2017,January,Maharashtra,Combined,Clothing and Footwear,Clothing,132.8,5.23
2012,2017,January,Maharashtra,Combined,Clothing and Footwear,Footwear,126.2,3.1
2012,2017,January,Maharashtra,Combined,Clothing and Footwear,*,131.8,4.85
2012,2017,January,Maharashtra,Combined,Fuel and Light,*,125.7,3.54
2012,2017,January,Maharashtra,Combined,Miscellaneous,Household Goods and Services,126.2,4.64
2012,2017,January,Maharashtra,Combined,Miscellaneous,Health,129,5.39
2012,2017,January,Maharashtra,Combined,Miscellaneous,Transport and Communication,117.1,5.88
2012,2017,January,Maharashtra,Combined,Miscellaneous,Education,120.7,3.25
2012,2017,January,Maharashtra,Combined,Miscellaneous,*,122.6,5.06
2012,2017,January,Maharashtra,Rural,Food and Beverages,Cereals and Products,134.9,6.3
2012,2017,January,Maharashtra,Rural,Food and Beverages,Meat and Fish,137.7,6.33
2012,2017,January,Maharashtra,Rural,Food and Beverages,Egg,130.2,5.51
2012,2017,January,Maharashtra,Rural,Food and Beverages,Fruits,134,2.21
2012,2017,January,Maharashtra,Rural,Food and Beverages,Vegetables,127.8,-15.03
2012,2017,January,Maharashtra,Rural,Food and Beverages,Pulses and Products,155.3,-6.95
2012,2017,January,Maharashtra,Rural,Food and Beverages,Spices,146.5,14.36
2012,2017,January,Maharashtra,Rural,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",142.4,4.55
2012,2017,January,Maharashtra,Rural,Food and Beverages,Non-alcoholic Beverages,134.5,-0.15
2012,2017,January,Maharashtra,Rural,Food and Beverages,*,134.6,1.97
2012,2017,January,Maharashtra,Rural,"Pan, Tobacco and Intoxicants",*,143.6,6.85
2012,2017,January,Maharashtra,Rural,Clothing and Footwear,Clothing,137.3,6.6
2012,2017,January,Maharashtra,Rural,Clothing and Footwear,Footwear,136.5,5.16
2012,2017,January,Maharashtra,Rural,Clothing and Footwear,*,137.2,6.36
2012,2017,January,Maharashtra,Rural,Fuel and Light,*,132.9,4.73
2012,2017,January,Maharashtra,Rural,Miscellaneous,Household Goods and Services,139.1,9.36
2012,2017,January,Maharashtra,Rural,Miscellaneous,Health,135.7,8.47
2012,2017,January,Maharashtra,Rural,Miscellaneous,Transport and Communication,120.1,5.63
2012,2017,January,Maharashtra,Rural,Miscellaneous,Education,130.2,7.07
2012,2017,January,Maharashtra,Rural,Miscellaneous,*,129.9,7.44
2012,2017,January,Maharashtra,Urban,Food and Beverages,Cereals and Products,130.2,5.34
2012,2017,January,Maharashtra,Urban,Food and Beverages,Meat and Fish,140.4,5.09
2012,2017,January,Maharashtra,Urban,Food and Beverages,Egg,136.4,3.18
2012,2017,January,Maharashtra,Urban,Food and Beverages,Fruits,127.9,5.88
2012,2017,January,Maharashtra,Urban,Food and Beverages,Vegetables,119.7,-16.29
2012,2017,January,Maharashtra,Urban,Food and Beverages,Pulses and Products,148.7,-19.36
2012,2017,January,Maharashtra,Urban,Food and Beverages,Spices,140.6,5.48
2012,2017,January,Maharashtra,Urban,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",141.7,5.9
2012,2017,January,Maharashtra,Urban,Food and Beverages,Non-alcoholic Beverages,123,3.19
2012,2017,January,Maharashtra,Urban,Food and Beverages,*,130.6,1.16
2012,2017,January,Maharashtra,Urban,"Pan, Tobacco and Intoxicants",*,154.1,3.63
2012,2017,January,Maharashtra,Urban,Clothing and Footwear,Clothing,129.4,4.19
2012,2017,January,Maharashtra,Urban,Clothing and Footwear,Footwear,119.4,1.62
2012,2017,January,Maharashtra,Urban,Clothing and Footwear,*,127.8,3.73
2012,2017,January,Maharashtra,Urban,Fuel and Light,*,120.3,2.56
2012,2017,January,Maharashtra,Urban,Miscellaneous,Household Goods and Services,120.2,2.21
2012,2017,January,Maharashtra,Urban,Miscellaneous,Health,124.1,3.07
2012,2017,January,Maharashtra,Urban,Miscellaneous,Transport and Communication,115.8,5.95
2012,2017,January,Maharashtra,Urban,Miscellaneous,Education,118.1,2.16
2012,2017,January,Maharashtra,Urban,Miscellaneous,*,119.1,3.84
2012,2017,January,Manipur,Combined,Food and Beverages,*,146.6,17.47
2012,2017,January,Manipur,Combined,"Pan, Tobacco and Intoxicants",*,152.6,31.33
2012,2017,January,Manipur,Combined,Clothing and Footwear,*,130.9,15.64
2012,2017,January,Manipur,Combined,Fuel and Light,*,133.4,23.29
2012,2017,January,Manipur,Combined,Miscellaneous,*,126.1,20.21
2012,2017,January,Manipur,Rural,Food and Beverages,*,150.9,21.11
2012,2017,January,Manipur,Rural,"Pan, Tobacco and Intoxicants",*,154.1,42.69
2012,2017,January,Manipur,Rural,Clothing and Footwear,*,130.6,22.06
2012,2017,January,Manipur,Rural,Fuel and Light,*,140.7,30.16
2012,2017,January,Manipur,Rural,Miscellaneous,*,129.7,27.41
2012,2017,January,Manipur,Urban,Food and Beverages,*,134.3,7.18
2012,2017,January,Manipur,Urban,"Pan, Tobacco and Intoxicants",*,146.6,-2.07
2012,2017,January,Manipur,Urban,Clothing and Footwear,*,131.6,1.54
2012,2017,January,Manipur,Urban,Fuel and Light,*,114.2,5.25
2012,2017,January,Manipur,Urban,Miscellaneous,*,116.7,3.55
2012,2017,January,Meghalaya,Combined,Food and Beverages,*,132,-2.08
2012,2017,January,Meghalaya,Combined,"Pan, Tobacco and Intoxicants",*,143.8,-2.57
2012,2017,January,Meghalaya,Combined,Clothing and Footwear,*,142,-1.73
2012,2017,January,Meghalaya,Combined,Fuel and Light,*,135.6,-4.17
2012,2017,January,Meghalaya,Combined,Miscellaneous,*,127.1,-0.39
2012,2017,January,Meghalaya,Rural,Food and Beverages,*,131.2,-3.67
2012,2017,January,Meghalaya,Rural,"Pan, Tobacco and Intoxicants",*,145.2,-3.65
2012,2017,January,Meghalaya,Rural,Clothing and Footwear,*,147.8,-3.9
2012,2017,January,Meghalaya,Rural,Fuel and Light,*,141.5,-5.03
2012,2017,January,Meghalaya,Rural,Miscellaneous,*,133.3,-2.13
2012,2017,January,Meghalaya,Urban,Food and Beverages,*,134.7,3.38
2012,2017,January,Meghalaya,Urban,"Pan, Tobacco and Intoxicants",*,138.3,2.37
2012,2017,January,Meghalaya,Urban,Clothing and Footwear,*,127.5,5.11
2012,2017,January,Meghalaya,Urban,Fuel and Light,*,116.4,-0.94
2012,2017,January,Meghalaya,Urban,Miscellaneous,*,115.8,3.21
2012,2017,January,Mizoram,Combined,Food and Beverages,*,133.3,-0.82
2012,2017,January,Mizoram,Combined,"Pan, Tobacco and Intoxicants",*,134.8,1.35
2012,2017,January,Mizoram,Combined,Clothing and Footwear,*,126.8,1.52
2012,2017,January,Mizoram,Combined,Fuel and Light,*,124.3,3.24
2012,2017,January,Mizoram,Combined,Miscellaneous,*,121,1.94
2012,2017,January,Mizoram,Rural,Food and Beverages,*,140,-1.55
2012,2017,January,Mizoram,Rural,"Pan, Tobacco and Intoxicants",*,132.2,2.32
2012,2017,January,Mizoram,Rural,Clothing and Footwear,*,138.2,1.99
2012,2017,January,Mizoram,Rural,Fuel and Light,*,126.8,0.88
2012,2017,January,Mizoram,Rural,Miscellaneous,*,119.6,2.4
2012,2017,January,Mizoram,Urban,Food and Beverages,*,127.9,-0.08
2012,2017,January,Mizoram,Urban,"Pan, Tobacco and Intoxicants",*,137.1,0.59
2012,2017,January,Mizoram,Urban,Clothing and Footwear,*,118,1.03
2012,2017,January,Mizoram,Urban,Fuel and Light,*,122.1,5.44
2012,2017,January,Mizoram,Urban,Miscellaneous,*,121.8,1.75
2012,2017,January,Nagaland,Combined,Food and Beverages,*,139.7,3.48
2012,2017,January,Nagaland,Combined,"Pan, Tobacco and Intoxicants",*,143.5,2.65
2012,2017,January,Nagaland,Combined,Clothing and Footwear,*,135.3,-0.44
2012,2017,January,Nagaland,Combined,Fuel and Light,*,150.1,16.45
2012,2017,January,Nagaland,Combined,Miscellaneous,*,131.5,7.52
2012,2017,January,Nagaland,Rural,Food and Beverages,*,141.9,3.35
2012,2017,January,Nagaland,Rural,"Pan, Tobacco and Intoxicants",*,141.9,3.28
2012,2017,January,Nagaland,Rural,Clothing and Footwear,*,140.5,-1.26
2012,2017,January,Nagaland,Rural,Fuel and Light,*,165.4,22.88
2012,2017,January,Nagaland,Rural,Miscellaneous,*,138.7,9.82
2012,2017,January,Nagaland,Urban,Food and Beverages,*,135.9,3.58
2012,2017,January,Nagaland,Urban,"Pan, Tobacco and Intoxicants",*,147.2,1.38
2012,2017,January,Nagaland,Urban,Clothing and Footwear,*,126.8,1.04
2012,2017,January,Nagaland,Urban,Fuel and Light,*,123.7,3.86
2012,2017,January,Nagaland,Urban,Miscellaneous,*,121,3.86
2012,2017,January,Odisha,Combined,Food and Beverages,Cereals and Products,134.9,3.13
2012,2017,January,Odisha,Combined,Food and Beverages,Meat and Fish,142,4.03
2012,2017,January,Odisha,Combined,Food and Beverages,Egg,126,1.37
2012,2017,January,Odisha,Combined,Food and Beverages,Fruits,138.3,-0.36
2012,2017,January,Odisha,Combined,Food and Beverages,Vegetables,113,-17.82
2012,2017,January,Odisha,Combined,Food and Beverages,Pulses and Products,156.8,-10.76
2012,2017,January,Odisha,Combined,Food and Beverages,Spices,133.1,4.39
2012,2017,January,Odisha,Combined,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",142.8,3.78
2012,2017,January,Odisha,Combined,Food and Beverages,Non-alcoholic Beverages,128.8,4.04
2012,2017,January,Odisha,Combined,Food and Beverages,*,132.7,-1.7
2012,2017,January,Odisha,Combined,"Pan, Tobacco and Intoxicants",*,151.7,8.82
2012,2017,January,Odisha,Combined,Clothing and Footwear,Clothing,145.1,6.53
2012,2017,January,Odisha,Combined,Clothing and Footwear,Footwear,133.9,4.61
2012,2017,January,Odisha,Combined,Clothing and Footwear,*,143.9,6.36
2012,2017,January,Odisha,Combined,Fuel and Light,*,131.8,5.27
2012,2017,January,Odisha,Combined,Miscellaneous,Household Goods and Services,128.6,5.41
2012,2017,January,Odisha,Combined,Miscellaneous,Health,131.8,7.5
2012,2017,January,Odisha,Combined,Miscellaneous,Transport and Communication,113.5,6.27
2012,2017,January,Odisha,Combined,Miscellaneous,Education,136.2,6.99
2012,2017,January,Odisha,Combined,Miscellaneous,*,126.8,6.64
2012,2017,January,Odisha,Rural,Food and Beverages,Cereals and Products,136.7,2.78
2012,2017,January,Odisha,Rural,Food and Beverages,Meat and Fish,140.9,3.53
2012,2017,January,Odisha,Rural,Food and Beverages,Egg,124.2,1.31
2012,2017,January,Odisha,Rural,Food and Beverages,Fruits,142.9,-5.61
2012,2017,January,Odisha,Rural,Food and Beverages,Vegetables,114,-17.87
2012,2017,January,Odisha,Rural,Food and Beverages,Pulses and Products,159.1,-7.5
2012,2017,January,Odisha,Rural,Food and Beverages,Spices,134.2,4.44
2012,2017,January,Odisha,Rural,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",146.2,4.65
2012,2017,January,Odisha,Rural,Food and Beverages,Non-alcoholic Beverages,132,4.43
2012,2017,January,Odisha,Rural,Food and Beverages,*,133.9,-1.9
2012,2017,January,Odisha,Rural,"Pan, Tobacco and Intoxicants",*,152.4,9.64
2012,2017,January,Odisha,Rural,Clothing and Footwear,Clothing,148.6,7.6
2012,2017,January,Odisha,Rural,Clothing and Footwear,Footwear,137.4,5.29
2012,2017,January,Odisha,Rural,Clothing and Footwear,*,147.4,7.36
2012,2017,January,Odisha,Rural,Fuel and Light,*,135,6.64
2012,2017,January,Odisha,Rural,Miscellaneous,Household Goods and Services,131.7,6.04
2012,2017,January,Odisha,Rural,Miscellaneous,Health,134,7.98
2012,2017,January,Odisha,Rural,Miscellaneous,Transport and Communication,115.1,4.83
2012,2017,January,Odisha,Rural,Miscellaneous,Education,144.1,10.08
2012,2017,January,Odisha,Rural,Miscellaneous,*,130.5,7.23
2012,2017,January,Odisha,Urban,Food and Beverages,Cereals and Products,126.3,5.07
2012,2017,January,Odisha,Urban,Food and Beverages,Meat and Fish,146.5,6.16
2012,2017,January,Odisha,Urban,Food and Beverages,Egg,133.6,1.75
2012,2017,January,Odisha,Urban,Food and Beverages,Fruits,125.8,20.15
2012,2017,January,Odisha,Urban,Food and Beverages,Vegetables,108.3,-17.52
2012,2017,January,Odisha,Urban,Food and Beverages,Pulses and Products,146.9,-23.61
2012,2017,January,Odisha,Urban,Food and Beverages,Spices,128,4.23
2012,2017,January,Odisha,Urban,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",135.5,1.88
2012,2017,January,Odisha,Urban,Food and Beverages,Non-alcoholic Beverages,117.6,2.71
2012,2017,January,Odisha,Urban,Food and Beverages,*,127.9,-0.93
2012,2017,January,Odisha,Urban,"Pan, Tobacco and Intoxicants",*,148.2,4.88
2012,2017,January,Odisha,Urban,Clothing and Footwear,Clothing,134.1,2.92
2012,2017,January,Odisha,Urban,Clothing and Footwear,Footwear,125.1,2.63
2012,2017,January,Odisha,Urban,Clothing and Footwear,*,132.9,2.86
2012,2017,January,Odisha,Urban,Fuel and Light,*,118.4,-0.84
2012,2017,January,Odisha,Urban,Miscellaneous,Household Goods and Services,120.8,3.78
2012,2017,January,Odisha,Urban,Miscellaneous,Health,122.3,4.98
2012,2017,January,Odisha,Urban,Miscellaneous,Transport and Communication,111.1,8.81
2012,2017,January,Odisha,Urban,Miscellaneous,Education,127.3,3.24
2012,2017,January,Odisha,Urban,Miscellaneous,*,118.9,5.5
2012,2017,January,Puducherry,Combined,Food and Beverages,*,139.4,-1.55
2012,2017,January,Puducherry,Combined,"Pan, Tobacco and Intoxicants",*,127.4,4.34
2012,2017,January,Puducherry,Combined,Clothing and Footwear,*,133.5,0.07
2012,2017,January,Puducherry,Combined,Fuel and Light,*,130.6,1.01
2012,2017,January,Puducherry,Combined,Miscellaneous,*,118.4,3.59
2012,2017,January,Puducherry,Rural,Food and Beverages,*,146.4,-0.41
2012,2017,January,Puducherry,Rural,"Pan, Tobacco and Intoxicants",*,136.7,3.4
2012,2017,January,Puducherry,Rural,Clothing and Footwear,*,139.9,-5.28
2012,2017,January,Puducherry,Rural,Fuel and Light,*,126.2,0.72
2012,2017,January,Puducherry,Rural,Miscellaneous,*,123,1.91
2012,2017,January,Puducherry,Urban,Food and Beverages,*,135.9,-2.23
2012,2017,January,Puducherry,Urban,"Pan, Tobacco and Intoxicants",*,121.3,5.11
2012,2017,January,Puducherry,Urban,Clothing and Footwear,*,130.7,2.83
2012,2017,January,Puducherry,Urban,Fuel and Light,*,132.7,1.07
2012,2017,January,Puducherry,Urban,Miscellaneous,*,116.9,4.19
2012,2017,January,Punjab,Combined,Food and Beverages,Cereals and Products,131.4,8.15
2012,2017,January,Punjab,Combined,Food and Beverages,Meat and Fish,130.3,2.68
2012,2017,January,Punjab,Combined,Food and Beverages,Egg,127.6,2.65
2012,2017,January,Punjab,Combined,Food and Beverages,Fruits,123.8,8.12
2012,2017,January,Punjab,Combined,Food and Beverages,Vegetables,115.2,-13.51
2012,2017,January,Punjab,Combined,Food and Beverages,Pulses and Products,162.3,10.48
2012,2017,January,Punjab,Combined,Food and Beverages,Spices,130.3,5.59
2012,2017,January,Punjab,Combined,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",139.3,4.34
2012,2017,January,Punjab,Combined,Food and Beverages,Non-alcoholic Beverages,121.9,3.48
2012,2017,January,Punjab,Combined,Food and Beverages,*,128.8,3.45
2012,2017,January,Punjab,Combined,"Pan, Tobacco and Intoxicants",*,142.2,2.97
2012,2017,January,Punjab,Combined,Clothing and Footwear,Clothing,137.4,4.73
2012,2017,January,Punjab,Combined,Clothing and Footwear,Footwear,131.9,5.1
2012,2017,January,Punjab,Combined,Clothing and Footwear,*,136.3,4.69
2012,2017,January,Punjab,Combined,Fuel and Light,*,128.6,3.63
2012,2017,January,Punjab,Combined,Miscellaneous,Household Goods and Services,126.9,4.96
2012,2017,January,Punjab,Combined,Miscellaneous,Health,124,2.73
2012,2017,January,Punjab,Combined,Miscellaneous,Transport and Communication,117.9,7.67
2012,2017,January,Punjab,Combined,Miscellaneous,Education,131.6,6.39
