,BaseYear,Year,Month,State,Sector,Group,SubGroup,Index,Inflation (%)
61317,2012,2021,December,Madhya Pradesh,Combined,Clothing and Footwear,Footwear,169.5,11.29
61318,2012,2021,December,Madhya Pradesh,Combined,Clothing and Footwear,Residual,173.5,10.3
61319,2012,2021,December,Madhya Pradesh,Combined,Fuel and Light,Residual,169.5,16.57
61320,2012,2021,December,Madhya Pradesh,Combined,Miscellaneous,Household Goods and Services,159.5,5.49
61321,2012,2021,December,Madhya Pradesh,Combined,Miscellaneous,Health,168.4,6.92
61322,2012,2021,December,Madhya Pradesh,Combined,Miscellaneous,Transport and Communication,155.8,12.01
61323,2012,2021,December,Madhya Pradesh,Combined,Miscellaneous,Education,173.8,1.11
61324,2012,2021,December,Madhya Pradesh,Combined,Miscellaneous,Residual,162.9,7.03
61325,2012,2021,December,Madhya Pradesh,Rural,Food and Beverages,Cereals and Products,143.5,6.53
61326,2012,2021,December,Madhya Pradesh,Rural,Food and Beverages,Meat and Fish,188.5,6.26
61327,2012,2021,December,Madhya Pradesh,Rural,Food and Beverages,Egg,174.8,3.01
61328,2012,2021,December,Madhya Pradesh,Rural,Food and Beverages,Fruits,144.6,-2.3
61329,2012,2021,December,Madhya Pradesh,Rural,Food and Beverages,Vegetables,157,-16.49
61330,2012,2021,December,Madhya Pradesh,Rural,Food and Beverages,Pulses and Products,162.1,-0.31
61331,2012,2021,December,Madhya Pradesh,Rural,Food and Beverages,Spices,174,4.25
61332,2012,2021,December,Madhya Pradesh,Rural,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",172.5,7.75
61333,2012,2021,December,Madhya Pradesh,Rural,Food and Beverages,Non-alcoholic Beverages,161.9,10.14
61334,2012,2021,December,Madhya Pradesh,Rural,Food and Beverages,Residual,158.3,3.06
61335,2012,2021,December,Madhya Pradesh,Rural,"Pan, Tobacco and Intoxicants",Residual,201.9,3.86
61336,2012,2021,December,Madhya Pradesh,Rural,Clothing and Footwear,Clothing,174.2,9.7
61337,2012,2021,December,Madhya Pradesh,Rural,Clothing and Footwear,Footwear,173.5,11.5
61338,2012,2021,December,Madhya Pradesh,Rural,Clothing and Footwear,Residual,174.1,9.98
61339,2012,2021,December,Madhya Pradesh,Rural,Fuel and Light,Residual,170.5,16.3
61340,2012,2021,December,Madhya Pradesh,Rural,Miscellaneous,Household Goods and Services,162.8,5.1
61341,2012,2021,December,Madhya Pradesh,Rural,Miscellaneous,Health,171.8,7.24
61342,2012,2021,December,Madhya Pradesh,Rural,Miscellaneous,Transport and Communication,163.9,12.8
61343,2012,2021,December,Madhya Pradesh,Rural,Miscellaneous,Education,171.1,4.33
61344,2012,2021,December,Madhya Pradesh,Rural,Miscellaneous,Residual,166.3,8.06
61345,2012,2021,December,Madhya Pradesh,Urban,Food and Beverages,Cereals and Products,150.7,4.58
61346,2012,2021,December,Madhya Pradesh,Urban,Food and Beverages,Meat and Fish,222.2,6.06
61347,2012,2021,December,Madhya Pradesh,Urban,Food and Beverages,Egg,180,2.92
61348,2012,2021,December,Madhya Pradesh,Urban,Food and Beverages,Fruits,154.4,5.75
61349,2012,2021,December,Madhya Pradesh,Urban,Food and Beverages,Vegetables,190.4,-7.03
61350,2012,2021,December,Madhya Pradesh,Urban,Food and Beverages,Pulses and Products,164.3,-0.24
61351,2012,2021,December,Madhya Pradesh,Urban,Food and Beverages,Spices,168.2,2.19
61352,2012,2021,December,Madhya Pradesh,Urban,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",171.7,5.34
61353,2012,2021,December,Madhya Pradesh,Urban,Food and Beverages,Non-alcoholic Beverages,158.3,11.32
61354,2012,2021,December,Madhya Pradesh,Urban,Food and Beverages,Residual,166.9,4.77
61355,2012,2021,December,Madhya Pradesh,Urban,"Pan, Tobacco and Intoxicants",Residual,210.8,4.72
61356,2012,2021,December,Madhya Pradesh,Urban,Clothing and Footwear,Clothing,174.2,10.74
61357,2012,2021,December,Madhya Pradesh,Urban,Clothing and Footwear,Footwear,162.2,11.02
61358,2012,2021,December,Madhya Pradesh,Urban,Clothing and Footwear,Residual,172.2,10.81
61359,2012,2021,December,Madhya Pradesh,Urban,Fuel and Light,Residual,167.4,17.14
61360,2012,2021,December,Madhya Pradesh,Urban,Miscellaneous,Household Goods and Services,154.4,6.19
61361,2012,2021,December,Madhya Pradesh,Urban,Miscellaneous,Health,163,6.4
61362,2012,2021,December,Madhya Pradesh,Urban,Miscellaneous,Transport and Communication,147.6,11.14
61363,2012,2021,December,Madhya Pradesh,Urban,Miscellaneous,Education,175.3,-0.57
61364,2012,2021,December,Madhya Pradesh,Urban,Miscellaneous,Residual,159,5.79
61365,2012,2021,December,Maharashtra,Combined,Food and Beverages,Cereals and Products,152.3,1.67
61366,2012,2021,December,Maharashtra,Combined,Food and Beverages,Meat and Fish,201.9,6.26
61367,2012,2021,December,Maharashtra,Combined,Food and Beverages,Egg,171.8,-1.04
61368,2012,2021,December,Maharashtra,Combined,Food and Beverages,Fruits,152.2,5.11
61369,2012,2021,December,Maharashtra,Combined,Food and Beverages,Vegetables,195.3,-0.36
61370,2012,2021,December,Maharashtra,Combined,Food and Beverages,Pulses and Products,160.8,0.94
61371,2012,2021,December,Maharashtra,Combined,Food and Beverages,Spices,172.1,5.39
61372,2012,2021,December,Maharashtra,Combined,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",173.3,6.38
61373,2012,2021,December,Maharashtra,Combined,Food and Beverages,Non-alcoholic Beverages,163.6,7.92
61374,2012,2021,December,Maharashtra,Combined,Food and Beverages,Residual,167.3,4.82
61375,2012,2021,December,Maharashtra,Combined,"Pan, Tobacco and Intoxicants",Residual,181.6,3.3
61376,2012,2021,December,Maharashtra,Combined,Clothing and Footwear,Clothing,163.2,8.08
61377,2012,2021,December,Maharashtra,Combined,Clothing and Footwear,Footwear,155.4,8.9
61378,2012,2021,December,Maharashtra,Combined,Clothing and Footwear,Residual,162,8.14
61379,2012,2021,December,Maharashtra,Combined,Fuel and Light,Residual,174.2,16.06
61380,2012,2021,December,Maharashtra,Combined,Miscellaneous,Household Goods and Services,162.3,9.07
61381,2012,2021,December,Maharashtra,Combined,Miscellaneous,Health,172.5,6.48
61382,2012,2021,December,Maharashtra,Combined,Miscellaneous,Transport and Communication,156.1,11.98
61383,2012,2021,December,Maharashtra,Combined,Miscellaneous,Education,145.3,3.05
61384,2012,2021,December,Maharashtra,Combined,Miscellaneous,Residual,159.2,7.64
61385,2012,2021,December,Maharashtra,Rural,Food and Beverages,Cereals and Products,153.5,1.93
61386,2012,2021,December,Maharashtra,Rural,Food and Beverages,Meat and Fish,195.5,5.45
61387,2012,2021,December,Maharashtra,Rural,Food and Beverages,Egg,176.3,0.86
61388,2012,2021,December,Maharashtra,Rural,Food and Beverages,Fruits,149.5,5.36
61389,2012,2021,December,Maharashtra,Rural,Food and Beverages,Vegetables,169.5,-6.35
61390,2012,2021,December,Maharashtra,Rural,Food and Beverages,Pulses and Products,162.6,2.39
61391,2012,2021,December,Maharashtra,Rural,Food and Beverages,Spices,181.9,3.88
61392,2012,2021,December,Maharashtra,Rural,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",161,7.62
61393,2012,2021,December,Maharashtra,Rural,Food and Beverages,Non-alcoholic Beverages,173.2,9.41
61394,2012,2021,December,Maharashtra,Rural,Food and Beverages,Residual,164.2,4.06
61395,2012,2021,December,Maharashtra,Rural,"Pan, Tobacco and Intoxicants",Residual,175.2,4.16
61396,2012,2021,December,Maharashtra,Rural,Clothing and Footwear,Clothing,168.7,11.65
61397,2012,2021,December,Maharashtra,Rural,Clothing and Footwear,Footwear,173.9,12.56
61398,2012,2021,December,Maharashtra,Rural,Clothing and Footwear,Residual,169.5,11.81
61399,2012,2021,December,Maharashtra,Rural,Fuel and Light,Residual,185,17.46
61400,2012,2021,December,Maharashtra,Rural,Miscellaneous,Household Goods and Services,169.2,5.35
61401,2012,2021,December,Maharashtra,Rural,Miscellaneous,Health,182,6.87
61402,2012,2021,December,Maharashtra,Rural,Miscellaneous,Transport and Communication,161.1,10.27
61403,2012,2021,December,Maharashtra,Rural,Miscellaneous,Education,169.1,8.19
61404,2012,2021,December,Maharashtra,Rural,Miscellaneous,Residual,168.9,7.44
61405,2012,2021,December,Maharashtra,Urban,Food and Beverages,Cereals and Products,151.1,1.34
61406,2012,2021,December,Maharashtra,Urban,Food and Beverages,Meat and Fish,206.6,6.83
61407,2012,2021,December,Maharashtra,Urban,Food and Beverages,Egg,168.9,-2.31
61408,2012,2021,December,Maharashtra,Urban,Food and Beverages,Fruits,154.2,4.9
61409,2012,2021,December,Maharashtra,Urban,Food and Beverages,Vegetables,218.2,4.3
61410,2012,2021,December,Maharashtra,Urban,Food and Beverages,Pulses and Products,158.8,-0.63
61411,2012,2021,December,Maharashtra,Urban,Food and Beverages,Spices,160.7,7.42
61412,2012,2021,December,Maharashtra,Urban,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",178.7,5.93
61413,2012,2021,December,Maharashtra,Urban,Food and Beverages,Non-alcoholic Beverages,156.4,6.68
61414,2012,2021,December,Maharashtra,Urban,Food and Beverages,Residual,169.7,5.34
61415,2012,2021,December,Maharashtra,Urban,"Pan, Tobacco and Intoxicants",Residual,190.7,2.2
61416,2012,2021,December,Maharashtra,Urban,Clothing and Footwear,Clothing,159,5.3
61417,2012,2021,December,Maharashtra,Urban,Clothing and Footwear,Footwear,143.1,6.16
61418,2012,2021,December,Maharashtra,Urban,Clothing and Footwear,Residual,156.5,5.46
61419,2012,2021,December,Maharashtra,Urban,Fuel and Light,Residual,166,14.88
61420,2012,2021,December,Maharashtra,Urban,Miscellaneous,Household Goods and Services,159.1,11.03
61421,2012,2021,December,Maharashtra,Urban,Miscellaneous,Health,165.5,6.09
61422,2012,2021,December,Maharashtra,Urban,Miscellaneous,Transport and Communication,153.9,12.75
61423,2012,2021,December,Maharashtra,Urban,Miscellaneous,Education,138.7,1.39
61424,2012,2021,December,Maharashtra,Urban,Miscellaneous,Residual,154.7,7.8
61425,2012,2021,December,Manipur,Combined,Food and Beverages,Residual,183.9,-1.76
61426,2012,2021,December,Manipur,Combined,"Pan, Tobacco and Intoxicants",Residual,229.2,3.71
61427,2012,2021,December,Manipur,Combined,Clothing and Footwear,Residual,168,8.88
61428,2012,2021,December,Manipur,Combined,Fuel and Light,Residual,181.2,7.22
61429,2012,2021,December,Manipur,Combined,Miscellaneous,Residual,184.4,2.9
61430,2012,2021,December,Manipur,Rural,Food and Beverages,Residual,186,-0.43
61431,2012,2021,December,Manipur,Rural,"Pan, Tobacco and Intoxicants",Residual,229.7,1.59
61432,2012,2021,December,Manipur,Rural,Clothing and Footwear,Residual,166.2,10.8
61433,2012,2021,December,Manipur,Rural,Fuel and Light,Residual,187.7,6.29
61434,2012,2021,December,Manipur,Rural,Miscellaneous,Residual,186.9,5.41
61435,2012,2021,December,Manipur,Urban,Food and Beverages,Residual,178.1,-5.42
61436,2012,2021,December,Manipur,Urban,"Pan, Tobacco and Intoxicants",Residual,227.4,13.47
61437,2012,2021,December,Manipur,Urban,Clothing and Footwear,Residual,172.7,4.1
61438,2012,2021,December,Manipur,Urban,Fuel and Light,Residual,164.1,10.21
61439,2012,2021,December,Manipur,Urban,Miscellaneous,Residual,178,-3.31
61440,2012,2021,December,Meghalaya,Combined,Food and Beverages,Residual,159.2,3.31
61441,2012,2021,December,Meghalaya,Combined,"Pan, Tobacco and Intoxicants",Residual,177.6,-2.84
61442,2012,2021,December,Meghalaya,Combined,Clothing and Footwear,Residual,151.1,3.92
61443,2012,2021,December,Meghalaya,Combined,Fuel and Light,Residual,183.9,-8.33
61444,2012,2021,December,Meghalaya,Combined,Miscellaneous,Residual,158.6,3.39
61445,2012,2021,December,Meghalaya,Rural,Food and Beverages,Residual,154.6,4.25
61446,2012,2021,December,Meghalaya,Rural,"Pan, Tobacco and Intoxicants",Residual,174.6,-3.85
61447,2012,2021,December,Meghalaya,Rural,Clothing and Footwear,Residual,146,3.03
61448,2012,2021,December,Meghalaya,Rural,Fuel and Light,Residual,176,-16.07
61449,2012,2021,December,Meghalaya,Rural,Miscellaneous,Residual,162.9,0.87
61450,2012,2021,December,Meghalaya,Urban,Food and Beverages,Residual,173.9,0.87
61451,2012,2021,December,Meghalaya,Urban,"Pan, Tobacco and Intoxicants",Residual,189.7,1.07
61452,2012,2021,December,Meghalaya,Urban,Clothing and Footwear,Residual,163.9,5.88
61453,2012,2021,December,Meghalaya,Urban,Fuel and Light,Residual,209.5,22.3
61454,2012,2021,December,Meghalaya,Urban,Miscellaneous,Residual,150.8,8.72
61455,2012,2021,December,Mizoram,Combined,Food and Beverages,Residual,172.2,1.65
61456,2012,2021,December,Mizoram,Combined,"Pan, Tobacco and Intoxicants",Residual,192.9,9.23
61457,2012,2021,December,Mizoram,Combined,Clothing and Footwear,Residual,157,6.8
61458,2012,2021,December,Mizoram,Combined,Fuel and Light,Residual,200.1,28.02
61459,2012,2021,December,Mizoram,Combined,Miscellaneous,Residual,146.6,4.27
61460,2012,2021,December,Mizoram,Rural,Food and Beverages,Residual,166.5,1.83
61461,2012,2021,December,Mizoram,Rural,"Pan, Tobacco and Intoxicants",Residual,172.9,4.6
61462,2012,2021,December,Mizoram,Rural,Clothing and Footwear,Residual,191.2,10.14
61463,2012,2021,December,Mizoram,Rural,Fuel and Light,Residual,177.3,15.88
61464,2012,2021,December,Mizoram,Rural,Miscellaneous,Residual,150.7,6.2
61465,2012,2021,December,Mizoram,Urban,Food and Beverages,Residual,176.8,1.43
61466,2012,2021,December,Mizoram,Urban,"Pan, Tobacco and Intoxicants",Residual,210.4,12.82
61467,2012,2021,December,Mizoram,Urban,Clothing and Footwear,Residual,130.9,3.4
61468,2012,2021,December,Mizoram,Urban,Fuel and Light,Residual,220,38.19
61469,2012,2021,December,Mizoram,Urban,Miscellaneous,Residual,144.4,3.22
61470,2012,2021,December,Nagaland,Combined,Food and Beverages,Residual,173.4,2.66
61471,2012,2021,December,Nagaland,Combined,"Pan, Tobacco and Intoxicants",Residual,222.3,2.54
61472,2012,2021,December,Nagaland,Combined,Clothing and Footwear,Residual,166.5,1.03
61473,2012,2021,December,Nagaland,Combined,Fuel and Light,Residual,213.2,13.22
61474,2012,2021,December,Nagaland,Combined,Miscellaneous,Residual,160.9,6.98
61475,2012,2021,December,Nagaland,Rural,Food and Beverages,Residual,174.9,3.49
61476,2012,2021,December,Nagaland,Rural,"Pan, Tobacco and Intoxicants",Residual,225.2,4.79
61477,2012,2021,December,Nagaland,Rural,Clothing and Footwear,Residual,165,-3.96
61478,2012,2021,December,Nagaland,Rural,Fuel and Light,Residual,224.2,10.61
61479,2012,2021,December,Nagaland,Rural,Miscellaneous,Residual,168.4,8.58
61480,2012,2021,December,Nagaland,Urban,Food and Beverages,Residual,171,1.36
61481,2012,2021,December,Nagaland,Urban,"Pan, Tobacco and Intoxicants",Residual,215.8,-2.35
61482,2012,2021,December,Nagaland,Urban,Clothing and Footwear,Residual,168.9,10.03
61483,2012,2021,December,Nagaland,Urban,Fuel and Light,Residual,194.2,18.78
61484,2012,2021,December,Nagaland,Urban,Miscellaneous,Residual,149.9,4.53
61485,2012,2021,December,Odisha,Combined,Food and Beverages,Cereals and Products,147.8,0.2
61486,2012,2021,December,Odisha,Combined,Food and Beverages,Meat and Fish,188.7,3.06
61487,2012,2021,December,Odisha,Combined,Food and Beverages,Egg,183.1,2.52
61488,2012,2021,December,Odisha,Combined,Food and Beverages,Fruits,166.3,-0.24
61489,2012,2021,December,Odisha,Combined,Food and Beverages,Vegetables,185,-10.28
61490,2012,2021,December,Odisha,Combined,Food and Beverages,Pulses and Products,161.7,0.43
61491,2012,2021,December,Odisha,Combined,Food and Beverages,Spices,159.9,5.34
61492,2012,2021,December,Odisha,Combined,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",173.2,4.4
61493,2012,2021,December,Odisha,Combined,Food and Beverages,Non-alcoholic Beverages,151.1,4.42
61494,2012,2021,December,Odisha,Combined,Food and Beverages,Residual,167.8,0.72
61495,2012,2021,December,Odisha,Combined,"Pan, Tobacco and Intoxicants",Residual,198,3.99
61496,2012,2021,December,Odisha,Combined,Clothing and Footwear,Clothing,169,5.76
61497,2012,2021,December,Odisha,Combined,Clothing and Footwear,Footwear,158.4,3.06
61498,2012,2021,December,Odisha,Combined,Clothing and Footwear,Residual,167.8,5.4
61499,2012,2021,December,Odisha,Combined,Fuel and Light,Residual,174.9,14.46
61500,2012,2021,December,Odisha,Combined,Miscellaneous,Household Goods and Services,151.4,2.85
61501,2012,2021,December,Odisha,Combined,Miscellaneous,Health,163.3,6.04
61502,2012,2021,December,Odisha,Combined,Miscellaneous,Transport and Communication,157.2,11.02
61503,2012,2021,December,Odisha,Combined,Miscellaneous,Education,162.3,1.69
61504,2012,2021,December,Odisha,Combined,Miscellaneous,Residual,160.1,5.96
61505,2012,2021,December,Odisha,Rural,Food and Beverages,Cereals and Products,147.8,0.2
61506,2012,2021,December,Odisha,Rural,Food and Beverages,Meat and Fish,187.3,2.63
61507,2012,2021,December,Odisha,Rural,Food and Beverages,Egg,186.6,2.92
61508,2012,2021,December,Odisha,Rural,Food and Beverages,Fruits,168.3,-0.41
61509,2012,2021,December,Odisha,Rural,Food and Beverages,Vegetables,178.5,-11.94
61510,2012,2021,December,Odisha,Rural,Food and Beverages,Pulses and Products,161.6,0.44
61511,2012,2021,December,Odisha,Rural,Food and Beverages,Spices,161.7,5.55
61512,2012,2021,December,Odisha,Rural,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",174.6,4.05
61513,2012,2021,December,Odisha,Rural,Food and Beverages,Non-alcoholic Beverages,156,4.77
61514,2012,2021,December,Odisha,Rural,Food and Beverages,Residual,166.7,0.18
61515,2012,2021,December,Odisha,Rural,"Pan, Tobacco and Intoxicants",Residual,198.8,3.65
61516,2012,2021,December,Odisha,Rural,Clothing and Footwear,Clothing,169.4,5.88
61517,2012,2021,December,Odisha,Rural,Clothing and Footwear,Footwear,162.4,1.88
61518,2012,2021,December,Odisha,Rural,Clothing and Footwear,Residual,168.7,5.44
61519,2012,2021,December,Odisha,Rural,Fuel and Light,Residual,176.7,14.07
61520,2012,2021,December,Odisha,Rural,Miscellaneous,Household Goods and Services,153.8,3.5
61521,2012,2021,December,Odisha,Rural,Miscellaneous,Health,163,5.5
61522,2012,2021,December,Odisha,Rural,Miscellaneous,Transport and Communication,163.4,10.26
61523,2012,2021,December,Odisha,Rural,Miscellaneous,Education,167.8,-2.72
61524,2012,2021,December,Odisha,Rural,Miscellaneous,Residual,162.7,5.38
61525,2012,2021,December,Odisha,Urban,Food and Beverages,Cereals and Products,147.6,0.07
61526,2012,2021,December,Odisha,Urban,Food and Beverages,Meat and Fish,194.5,4.85
61527,2012,2021,December,Odisha,Urban,Food and Beverages,Egg,167.9,0.48
61528,2012,2021,December,Odisha,Urban,Food and Beverages,Fruits,161,0.37
61529,2012,2021,December,Odisha,Urban,Food and Beverages,Vegetables,215.5,-3.28
61530,2012,2021,December,Odisha,Urban,Food and Beverages,Pulses and Products,162.1,0.56
61531,2012,2021,December,Odisha,Urban,Food and Beverages,Spices,151.6,4.26
61532,2012,2021,December,Odisha,Urban,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",170.1,5.13
